continous_index,original_index,zinc_id,smiles,src
3824,11917,ZINC000001519660,FC(F)(F)c1ccccc1-n1cccc1,alfa-for-sale.csv
3825,11918,ZINC000001519668,Fc1ccccc1-n1cccc1,alfa-for-sale.csv
3826,11919,ZINC000001519681,Fc1cccc(-n2cccc2)c1,alfa-for-sale.csv
3827,11920,ZINC000001519708,c1ccc(-n2cccc2)cc1,alfa-for-sale.csv
3828,11921,ZINC000001519971,Cc1ccnc(-n2cccc2)c1,alfa-for-sale.csv
3829,11922,ZINC000001526696,O=Cc1ccc2cc(F)ccc2n1,alfa-for-sale.csv
3830,11923,ZINC000001529072,Cc1cc(C)nc(Cl)n1,alfa-for-sale.csv
3831,11924,ZINC000001529074,Clc1ncc(Br)cn1,alfa-for-sale.csv
3832,11925,ZINC000001529109,CNCCOc1ccccc1,alfa-for-sale.csv
3833,11926,ZINC000001529145,O=C1CCNCCN1,alfa-for-sale.csv
3834,11927,ZINC000001529153,O=C(Cl)c1ccc(C(F)(F)F)nc1,alfa-for-sale.csv
3835,11928,ZINC000001529156,Oc1ccc(C(F)(F)F)nc1,alfa-for-sale.csv
3836,11930,ZINC000001529192,CCOC(=O)[C@@H](N)CCCNC(=N)N,alfa-for-sale.csv
3837,11933,ZINC000001529198,N[C@H](CSSC[C@H](N)C(=O)O)C(=O)O,alfa-for-sale.csv
3838,11945,ZINC000001529253,NCCCCCN,alfa-for-sale.csv
3839,11947,ZINC000001529275,CCCCCCCCN,alfa-for-sale.csv
3840,11948,ZINC000001529277,C1CCNCC1,alfa-for-sale.csv
3841,11951,ZINC000001529313,NC(=O)C[C@@H](N)C(=O)O,alfa-for-sale.csv
3842,11952,ZINC000001529320,N=C(N)NCCCC[C@H](N)C(=O)O,alfa-for-sale.csv
3843,11953,ZINC000001529321,NCCCC[C@H](N)C(N)=O,alfa-for-sale.csv
3844,11954,ZINC000001529322,CCCC[C@H](N)C(=O)O,alfa-for-sale.csv
3845,11962,ZINC000001529425,NCCCCCC(=O)O,alfa-for-sale.csv
3846,11980,ZINC000001529567,C[S@](=O)CC[C@H](N)C(=O)O,alfa-for-sale.csv
3847,11983,ZINC000001529636,NCCCS(=O)(=O)O,alfa-for-sale.csv
3848,11984,ZINC000001529637,CSCCCN,alfa-for-sale.csv
3849,11986,ZINC000001529664,O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,alfa-for-sale.csv
3850,11987,ZINC000001529732,N[C@@H](CSCC(=O)O)C(=O)O,alfa-for-sale.csv
3851,11993,ZINC000001530091,COC(=O)[C@@H](N)CCC(=O)O,alfa-for-sale.csv
3852,11994,ZINC000001530141,O=S(=O)(O)CCNC(CO)(CO)CO,alfa-for-sale.csv
3853,11996,ZINC000001530259,N#CCCN,alfa-for-sale.csv
3854,12011,ZINC000001530569,CC(C)NC[C@H](O)COc1ccc(COCCOC(C)C)cc1,alfa-for-sale.csv
3855,12012,ZINC000001530570,CC(C)NC[C@@H](O)COc1ccc(COCCOC(C)C)cc1,alfa-for-sale.csv
3856,12016,ZINC000001530728,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,alfa-for-sale.csv
3857,12019,ZINC000001530757,CCN(CC)CCOC(=O)c1ccc(N)cc1,alfa-for-sale.csv
3858,12029,ZINC000001531059,CCCCCCN,alfa-for-sale.csv
3859,12052,ZINC000001532201,CCSCC[C@H](N)C(=O)O,alfa-for-sale.csv
3860,12058,ZINC000001532501,C=CCCN,alfa-for-sale.csv
3861,12059,ZINC000001532514,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,alfa-for-sale.csv
3862,12063,ZINC000001532522,NCCCC[C@H](N)C(=O)O,alfa-for-sale.csv
3863,12064,ZINC000001532525,N=C(N)NCCC[C@H](N)C(=O)O,alfa-for-sale.csv
3864,12065,ZINC000001532526,NC(=O)CC[C@H](N)C(=O)O,alfa-for-sale.csv
3865,12066,ZINC000001532529,CSCC[C@H](N)C(=O)O,alfa-for-sale.csv
3866,12067,ZINC000001532530,NCCC[C@H](N)C(=O)O,alfa-for-sale.csv
3867,12068,ZINC000001532556,NC(=O)C[C@H](N)C(=O)O,alfa-for-sale.csv
3868,12069,ZINC000001532560,N=C(N)NCCCCN,alfa-for-sale.csv
3869,12071,ZINC000001532585,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,alfa-for-sale.csv
3870,12072,ZINC000001532609,NC(=O)CC[C@@H](N)C(=O)O,alfa-for-sale.csv
3871,12073,ZINC000001532612,NCCCCNCCCN,alfa-for-sale.csv
3872,12074,ZINC000001532614,NC(=O)NCCC[C@H](N)C(=O)O,alfa-for-sale.csv
3873,12075,ZINC000001532620,NCCCC(=O)O,alfa-for-sale.csv
3874,12076,ZINC000001532654,NCCCCC(=O)O,alfa-for-sale.csv
3875,12077,ZINC000001532657,CC(=O)N[C@@H](CCCN)C(=O)O,alfa-for-sale.csv
3876,12078,ZINC000001532673,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,alfa-for-sale.csv
3877,12079,ZINC000001532678,NCCC[C@@H](N)C(=O)O,alfa-for-sale.csv
3878,12082,ZINC000001532712,N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O,alfa-for-sale.csv
3879,12083,ZINC000001532722,N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O,alfa-for-sale.csv
3880,12086,ZINC000001532731,NCCCC[C@@H](N)C(=O)O,alfa-for-sale.csv
3881,12088,ZINC000001532734,NCCCNCCCCNCCCN,alfa-for-sale.csv
3882,12090,ZINC000001532749,N=C(N)NCCC[C@@H](N)C(=O)O,alfa-for-sale.csv
3883,12092,ZINC000001532766,CSCC[C@@H](N)C(=O)O,alfa-for-sale.csv
3884,12094,ZINC000001532798,N[C@@H](CCCC(=O)O)C(=O)O,alfa-for-sale.csv
3885,12097,ZINC000001536989,NCCCNC1CCCCC1,alfa-for-sale.csv
3886,12103,ZINC000001541833,CC(C)C[C@H](NC(=O)[C@H](C)N)C(=O)O,alfa-for-sale.csv
3887,12107,ZINC000001543408,NCCCCCCN,alfa-for-sale.csv
3888,12109,ZINC000001544855,N=C(NN)NCCC[C@H](N)C(=O)O,alfa-for-sale.csv
3889,12112,ZINC000001545435,CCCCCCCCCN,alfa-for-sale.csv
3890,12113,ZINC000001545438,CCCCCCCCCCCCN,alfa-for-sale.csv
3891,12114,ZINC000001550030,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,alfa-for-sale.csv
3892,12122,ZINC000001555299,CC(=O)c1ccncc1,alfa-for-sale.csv
3893,12133,ZINC000001555345,CNCC(N)=O,alfa-for-sale.csv
3894,12135,ZINC000001555365,CCOC(=O)CCCCCN,alfa-for-sale.csv
3895,12137,ZINC000001555389,Cc1nc(N)nc(N)n1,alfa-for-sale.csv
3896,12144,ZINC000001555527,CC(C)(N)CO,alfa-for-sale.csv
3897,12147,ZINC000001555568,N#CCCCCCN,alfa-for-sale.csv
3898,12152,ZINC000001555605,COCCCN,alfa-for-sale.csv
3899,12154,ZINC000001555721,O=C(n1ccnc1)C(F)(F)C(F)(F)C(F)(F)F,alfa-for-sale.csv
3900,12161,ZINC000001556048,Nc1cnc(Cl)nc1Cl,alfa-for-sale.csv
3901,12169,ZINC000001556932,COc1c(Cl)ncnc1Cl,alfa-for-sale.csv
3902,12173,ZINC000001558117,Cc1ccc(-c2nc(N)nc(N)n2)cc1,alfa-for-sale.csv
3903,12180,ZINC000001559503,Nc1ccnn1CCO,alfa-for-sale.csv
3904,12181,ZINC000001559667,C[C@@H]1CCCNC1,alfa-for-sale.csv
3905,12188,ZINC000001559999,Clc1ncc(Br)c(Cl)n1,alfa-for-sale.csv
3906,12190,ZINC000001560364,Cc1nc(=S)c2c3c(sc2[nH]1)CCCC3,alfa-for-sale.csv
3907,12192,ZINC000001561235,CCOC(=O)c1cc(C=O)c[nH]1,alfa-for-sale.csv
3908,12193,ZINC000001561236,O=C(c1ccc[nH]1)C(Cl)(Cl)Cl,alfa-for-sale.csv
3909,12205,ZINC000001561633,NCCCc1ccccc1,alfa-for-sale.csv
3910,12207,ZINC000001561741,CC(=O)c1cccn1C,alfa-for-sale.csv
3911,12210,ZINC000001561887,NC(c1ccccc1)c1ccccc1,alfa-for-sale.csv
3912,12223,ZINC000001562221,Brc1cc(Br)nc(Br)n1,alfa-for-sale.csv
3913,12224,ZINC000001562226,Cc1cncc(C(N)=O)c1,alfa-for-sale.csv
3914,12237,ZINC000001565409,Clc1cccc2nncn12,alfa-for-sale.csv
3915,12238,ZINC000001565470,CCN1/C(=C/C(C)=C/c2sc3ccc4ccccc4c3[n+]2CC)Sc2ccc3ccccc3c21,alfa-for-sale.csv
3916,12242,ZINC000001566940,CC[n+]1cccc(O)c1,alfa-for-sale.csv
3917,12243,ZINC000001567148,CCC(CC)[C@@H]1N[C@@H](C(=O)O)CS1,alfa-for-sale.csv
3918,12251,ZINC000001569420,CNCCCN(C)CCCN(C)CCCNC,alfa-for-sale.csv
3919,12253,ZINC000001569425,CN(C)Cc1c[nH]c2ccc(F)cc12,alfa-for-sale.csv
3920,12254,ZINC000001569527,COc1ccc2[nH]cc(C(=O)O)c2c1,alfa-for-sale.csv
3921,12258,ZINC000001569572,Brc1ncccn1,alfa-for-sale.csv
3922,12260,ZINC000001569719,O=[N+]([O-])c1ccc(-[n+]2nc(-c3ccccc3)nn2-c2ccc(I)cc2)cc1,alfa-for-sale.csv
3923,12265,ZINC000001570979,Cc1ccc(C[C@H](N)C(=O)O)cc1,alfa-for-sale.csv
3924,12267,ZINC000001571020,Clc1ccnc(Cl)n1,alfa-for-sale.csv
3925,12279,ZINC000001571335,C=CC[C@@H](N)C(=O)O,alfa-for-sale.csv
3926,12286,ZINC000001574315,Cc1ccc(C)n1C,alfa-for-sale.csv
3927,12288,ZINC000001574328,Cc1onc(-c2ccccc2Cl)c1C(=O)Cl,alfa-for-sale.csv
3928,12290,ZINC000001574407,CCC(=O)c1ccc[nH]1,alfa-for-sale.csv
3929,12291,ZINC000001574929,CCC(=O)N(c1ccccc1)C1CCNCC1,alfa-for-sale.csv
3930,12292,ZINC000001574930,O[C@H]1CCNC1,alfa-for-sale.csv
3931,12294,ZINC000001575524,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,alfa-for-sale.csv
3932,12300,ZINC000001575604,c1ccc(C2CCNCC2)cc1,alfa-for-sale.csv
3933,12314,ZINC000001576243,CC(C)(C)OC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,alfa-for-sale.csv
3934,12331,ZINC000001576624,O=Cc1cccc2[nH]ccc12,alfa-for-sale.csv
3935,12332,ZINC000001576782,C[C@H](N)CO,alfa-for-sale.csv
3936,12335,ZINC000001576864,OCCNC1CCCCC1,alfa-for-sale.csv
3937,12341,ZINC000001576947,Cc1nn(C)c(N)c1C#N,alfa-for-sale.csv
3938,12360,ZINC000001577085,CN(C)CCCl,alfa-for-sale.csv
3939,12368,ZINC000001577143,CCN(CC)CCCl,alfa-for-sale.csv
3940,12372,ZINC000001577152,CCCCCCCN,alfa-for-sale.csv
3941,12373,ZINC000001577159,CCN1CCCCC1,alfa-for-sale.csv
3942,12391,ZINC000001577263,C=CCNCC=C,alfa-for-sale.csv
3943,12394,ZINC000001577266,C=CC(=O)OCCN(C)C,alfa-for-sale.csv
3944,12396,ZINC000001577272,C=C(C)C(=O)OCCN(C)C,alfa-for-sale.csv
3945,12422,ZINC000001578214,FC(F)(F)c1cc(Cl)nc(Cl)n1,alfa-for-sale.csv
3946,12428,ZINC000001579823,CC(C)(C)OC(=O)N[C@@H](CCCCN)C(=O)O,alfa-for-sale.csv
3947,12431,ZINC000001580145,NCCCN1CCCC1,alfa-for-sale.csv
3948,12433,ZINC000001580384,O=C1C(=O)c2cccnc2-c2ncccc21,alfa-for-sale.csv
3949,12434,ZINC000001580577,c1ccc(P(CCNCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,alfa-for-sale.csv
3950,12435,ZINC000001580741,c1ccc(-c2ccc(-c3nnc(-c4ccc(-c5ccccc5)cc4)o3)cc2)cc1,alfa-for-sale.csv
3951,12436,ZINC000001580803,O=[N+]([O-])c1ccc(Cl)cn1,alfa-for-sale.csv
3952,12437,ZINC000001580833,C[C@@H](C[C@H](N)C(=O)O)C(F)(F)F,alfa-for-sale.csv
3953,12438,ZINC000001580834,C[C@H](C[C@H](N)C(=O)O)C(F)(F)F,alfa-for-sale.csv
3954,12439,ZINC000001580835,C[C@@H](C[C@@H](N)C(=O)O)C(F)(F)F,alfa-for-sale.csv
3955,12440,ZINC000001580836,C[C@H](C[C@@H](N)C(=O)O)C(F)(F)F,alfa-for-sale.csv
3956,12444,ZINC000001581331,Nc1c(Cl)ncnc1Cl,alfa-for-sale.csv
3957,12451,ZINC000001583322,CCOC(=O)[C@@H]1C[C@@H](O)CN1,alfa-for-sale.csv
3958,12453,ZINC000001583444,O=S(=O)(O)CCN1CCOCC1,alfa-for-sale.csv
3959,12467,ZINC000001584097,C#CC[C@@H](N)C(=O)O,alfa-for-sale.csv
3960,12468,ZINC000001584113,N[C@@H](Cc1cccc([N+](=O)[O-])c1)C(=O)O,alfa-for-sale.csv
3961,12469,ZINC000001584141,C1CSCN1,alfa-for-sale.csv
3962,12471,ZINC000001585303,CC(C)(F)[C@@H](N)C(=O)O,alfa-for-sale.csv
3963,12472,ZINC000001585512,OCc1cnccc1Cl,alfa-for-sale.csv
3964,12480,ZINC000001586308,CCCCCN,alfa-for-sale.csv
3965,12487,ZINC000001586365,CCCCN,alfa-for-sale.csv
3966,12501,ZINC000001586431,Nc1nc(S)[nH]c(=S)n1,alfa-for-sale.csv
3967,12502,ZINC000001586437,CNCCCN,alfa-for-sale.csv
3968,12503,ZINC000001586439,CCOCCCN,alfa-for-sale.csv
3969,12513,ZINC000001586646,C[C@H](c1ccccc1)N(C)C,alfa-for-sale.csv
3970,12558,ZINC000001586817,O=C(Cl)c1ccncc1,alfa-for-sale.csv
3971,12559,ZINC000001587260,O=C(O)CNC(CO)(CO)CO,alfa-for-sale.csv
3972,12561,ZINC000001587409,NCCOCCN,alfa-for-sale.csv
3973,12563,ZINC000001587582,CC(=O)c1cccnc1,alfa-for-sale.csv
3974,12566,ZINC000001587608,CC(C)OCCCN,alfa-for-sale.csv
3975,12580,ZINC000001587801,CCC(C)(C)N,alfa-for-sale.csv
3976,12581,ZINC000001587810,CNC(C)C,alfa-for-sale.csv
3977,12582,ZINC000001587811,CN(C)CCCN,alfa-for-sale.csv
3978,12583,ZINC000001587812,CC[C@H](N)CO,alfa-for-sale.csv
3979,12588,ZINC000001587818,CCCC[C@@H](CC)COCCCN,alfa-for-sale.csv
3980,12589,ZINC000001587821,NCCCN1CCOCC1,alfa-for-sale.csv
3981,12592,ZINC000001587831,CCCCC[C@@H](C)N,alfa-for-sale.csv
3982,12621,ZINC000001590503,O=S(=O)(O)C[C@@H](O)CN(CCO)CCO,alfa-for-sale.csv
3983,12623,ZINC000001590905,O=C(c1c(F)c(F)c(F)c(F)c1F)n1ccnc1,alfa-for-sale.csv
3984,12624,ZINC000001591295,N[C@@H](CC(=O)O)C(F)(F)F,alfa-for-sale.csv
3985,12645,ZINC000001592420,Brc1nccs1,alfa-for-sale.csv
3986,12646,ZINC000001592422,NCCCCCCO,alfa-for-sale.csv
3987,12647,ZINC000001592423,Cc1cccc2c(C=O)c[nH]c12,alfa-for-sale.csv
3988,12651,ZINC000001592607,NCCc1ccc(-c2ccccc2)cc1,alfa-for-sale.csv
3989,12657,ZINC000001593930,Nc1ccncn1,alfa-for-sale.csv
3990,12666,ZINC000001594918,O=[N+]([O-])c1cnc(F)c(Br)c1,alfa-for-sale.csv
3991,12669,ZINC000001595319,O=C(O)c1ccnc(F)c1,alfa-for-sale.csv
3992,12670,ZINC000001595320,O=C(O)c1ccncc1F,alfa-for-sale.csv
3993,12671,ZINC000001595321,Cc1ccnc(Cl)c1[N+](=O)[O-],alfa-for-sale.csv
3994,12672,ZINC000001595322,Cc1cc(Cl)ncc1[N+](=O)[O-],alfa-for-sale.csv
3995,12677,ZINC000001595944,Nc1ccnc(Cl)n1,alfa-for-sale.csv
3996,12679,ZINC000001596028,Fc1ccc(Cl)cn1,alfa-for-sale.csv
3997,12705,ZINC000001596410,Sc1nc(-c2ccccc2)cs1,alfa-for-sale.csv
3998,12726,ZINC000001597979,Cc1nc2ccccc2nc1-c1ccccc1,alfa-for-sale.csv
3999,12729,ZINC000001598245,O=Cc1c[nH]c2c(OCc3ccccc3)cccc12,alfa-for-sale.csv
4000,12731,ZINC000001598514,O=C(O)c1cccc2cnccc12,alfa-for-sale.csv
4001,12767,ZINC000001599516,C=Cn1c2ccccc2c2ccccc21,alfa-for-sale.csv
4002,12791,ZINC000001601800,CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,alfa-for-sale.csv
4003,12792,ZINC000001601801,CC(C)(C)c1ccc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)cc1,alfa-for-sale.csv
4004,12806,ZINC000001603081,O=[N+]([O-])c1ccc2scnc2c1,alfa-for-sale.csv
4005,12809,ZINC000001603206,CC(=O)Oc1cccc2cccnc12,alfa-for-sale.csv
4006,12810,ZINC000001603249,C[C@@H](N)C(N)=O,alfa-for-sale.csv
4007,12815,ZINC000001603717,Cc1ccnnc1,alfa-for-sale.csv
4008,12817,ZINC000001604050,CC(C)(C)C1CCC(N)CC1,alfa-for-sale.csv
4009,12819,ZINC000001604212,Cc1cc(N)on1,alfa-for-sale.csv
4010,12820,ZINC000001604331,C[C@H](N)Cc1ccc(F)cc1,alfa-for-sale.csv
4011,12831,ZINC000001605047,c1cc2nc[nH]c2cn1,alfa-for-sale.csv
4012,12833,ZINC000001605119,CCC[C@H]1N[C@@H](C(=O)O)CS1,alfa-for-sale.csv
4013,12834,ZINC000001605120,CCC[C@@H]1N[C@@H](C(=O)O)CS1,alfa-for-sale.csv
4014,12836,ZINC000001605250,Cc1ccc2[nH]ccc2c1,alfa-for-sale.csv
4015,12840,ZINC000001605563,CCN1/C(=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21,alfa-for-sale.csv
4016,12857,ZINC000001606108,NCc1ccccc1[N+](=O)[O-],alfa-for-sale.csv
4017,12863,ZINC000001607036,O=[N+]([O-])c1cc[n+]([O-])c(Cl)c1,alfa-for-sale.csv
4018,12865,ZINC000001607502,N[C@@H](CC(F)(F)F)C(=O)O,alfa-for-sale.csv
4019,12866,ZINC000001608352,CCOC(=O)c1csc(Br)n1,alfa-for-sale.csv
4020,12883,ZINC000001609025,Sc1nccs1,alfa-for-sale.csv
4021,12885,ZINC000001609469,NC(CO)CO,alfa-for-sale.csv
4022,12888,ZINC000001609484,Cc1nnc(C)s1,alfa-for-sale.csv
4023,12899,ZINC000001609583,C1CCC(N2CCCCC2)CC1,alfa-for-sale.csv
4024,12900,ZINC000001609670,NCCCNC(=O)OCc1ccccc1,alfa-for-sale.csv
4025,12904,ZINC000001611435,COc1ccncc1[N+](=O)[O-],alfa-for-sale.csv
4026,12905,ZINC000001611594,O=S(=O)(O)CCCNC(CO)(CO)CO,alfa-for-sale.csv
4027,12913,ZINC000001614479,CCCC1CCNCC1,alfa-for-sale.csv
4028,12917,ZINC000001615155,COC(=O)c1cc([N+](=O)[O-])c[nH]1,alfa-for-sale.csv
4029,12930,ZINC000001615338,c1ccc(-c2ccc(-c3cnc(-c4ccc(-c5ccccc5)cc4)o3)cc2)cc1,alfa-for-sale.csv
4030,12931,ZINC000001615342,OCCN(CCO)C(CO)(CO)CO,alfa-for-sale.csv
4031,12934,ZINC000001615479,CCN(CC)CCNC(=O)c1ccccc1Cl,alfa-for-sale.csv
4032,12949,ZINC000001619278,NCc1cccc([N+](=O)[O-])c1,alfa-for-sale.csv
4033,12950,ZINC000001620653,Cc1c[n+]([O-])ccc1[N+](=O)[O-],alfa-for-sale.csv
4034,12957,ZINC000001621021,ClCCN1CCCCCC1,alfa-for-sale.csv
4035,12968,ZINC000001621731,CCCCCCCNC,alfa-for-sale.csv
4036,12971,ZINC000001621830,Nc1cccnn1,alfa-for-sale.csv
4037,12978,ZINC000001623391,COC(=O)[C@H](N)CSSC[C@H](N)C(=O)OC,alfa-for-sale.csv
4038,12984,ZINC000001625284,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,alfa-for-sale.csv
4039,12990,ZINC000001627054,O=Cc1c[nH]c2cc(F)ccc12,alfa-for-sale.csv
4040,12991,ZINC000001627076,CCN1/C(=C/C(C)=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21,alfa-for-sale.csv
4041,12994,ZINC000001627093,Cc1cccnn1,alfa-for-sale.csv
4042,13020,ZINC000001628132,CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21,alfa-for-sale.csv
4043,13021,ZINC000001628309,O=[N+]([O-])c1ccc(F)nc1,alfa-for-sale.csv
4044,13022,ZINC000001628311,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,alfa-for-sale.csv
4045,13030,ZINC000001631244,Nc1ccc2cc[nH]c2c1,alfa-for-sale.csv
4046,13031,ZINC000001631261,CCSCC[C@@H](N)C(=O)O,alfa-for-sale.csv
4047,13033,ZINC000001631425,CCOC(=O)[C@@H](N)CCCCN,alfa-for-sale.csv
4048,13034,ZINC000001631618,Cc1nc2ccncc2[nH]1,alfa-for-sale.csv
4049,13038,ZINC000001632621,CCCN(CCC)CCC,alfa-for-sale.csv
4050,13042,ZINC000001632643,CNCc1ccccc1C,alfa-for-sale.csv
4051,13059,ZINC000001634312,CC(C)CCC[C@H](C)N,alfa-for-sale.csv
4052,13060,ZINC000001634317,COc1ccc(CC[C@H](C)N)cc1,alfa-for-sale.csv
4053,13061,ZINC000001635564,Cc1cc2[nH]c(=O)[nH]c2cc1C,alfa-for-sale.csv
4054,13062,ZINC000001635571,Cc1ccc(C)n1-c1ccccc1,alfa-for-sale.csv
4055,13077,ZINC000001640007,CN(C)C1CCCCC1,alfa-for-sale.csv
4056,13085,ZINC000001640080,CC(C)(C)OC(=O)NCCC[C@H](N)C(=O)O,alfa-for-sale.csv
4057,13105,ZINC000001640941,CN1CCCCC1,alfa-for-sale.csv
4058,13113,ZINC000001641026,CCCC[C@@H](C)N,alfa-for-sale.csv
4059,13123,ZINC000001641058,CN(C)CCO,alfa-for-sale.csv
4060,13144,ZINC000001641406,C[C@H]1CCCC[C@H]1N,alfa-for-sale.csv
4061,13145,ZINC000001641407,C[C@@H]1CCCC[C@H]1N,alfa-for-sale.csv
4062,13146,ZINC000001641408,C[C@H]1CCCC[C@@H]1N,alfa-for-sale.csv
4063,13147,ZINC000001641409,C[C@@H]1CCCC[C@@H]1N,alfa-for-sale.csv
4064,13148,ZINC000001641451,O=C1c2ccccc2C(=O)N1CCc1ccccn1,alfa-for-sale.csv
4065,13158,ZINC000001641736,Cc1cc([N+](=O)[O-])cc[n+]1[O-],alfa-for-sale.csv
4066,13160,ZINC000001641743,CC(=O)c1ccc(C)nc1,alfa-for-sale.csv
4067,13165,ZINC000001645025,CCOc1ccc(S(=O)(=O)O)c2cccnc12,alfa-for-sale.csv
4068,13168,ZINC000001646314,O=c1[nH]cc(Cl)c(=O)[nH]1,alfa-for-sale.csv
4069,13175,ZINC000001646599,C1CC[C@H](CCN2CCCC2)NC1,alfa-for-sale.csv
4070,13193,ZINC000001648189,CC[C@H](C)N[C@@H](C)CC,alfa-for-sale.csv
4071,13194,ZINC000001648190,CC[C@@H](C)N[C@H](C)CC,alfa-for-sale.csv
4072,13195,ZINC000001648191,CC[C@H](C)N[C@H](C)CC,alfa-for-sale.csv
4073,13257,ZINC000001648345,Cc1cccc(C=O)n1,alfa-for-sale.csv
4074,13265,ZINC000001648987,CCCNC,alfa-for-sale.csv
4075,13266,ZINC000001648991,CCNC(C)C,alfa-for-sale.csv
4076,13268,ZINC000001649053,CCNCc1ccc(OC)cc1,alfa-for-sale.csv
4077,13269,ZINC000001649055,CCCCCCCCCCCCNC,alfa-for-sale.csv
4078,13272,ZINC000001651847,CC(=O)NCCN,alfa-for-sale.csv
4079,13275,ZINC000001651868,NCCOCCOCCN,alfa-for-sale.csv
4080,13284,ZINC000001652104,N[C@@H](Cc1ccc(Cl)c(Cl)c1)C(=O)O,alfa-for-sale.csv
4081,13285,ZINC000001652105,N[C@@H](Cc1ccc(Cl)cc1Cl)C(=O)O,alfa-for-sale.csv
4082,13286,ZINC000001652106,Cc1cccc(C[C@H](N)C(=O)O)c1,alfa-for-sale.csv
4083,13299,ZINC000001653227,N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)O,alfa-for-sale.csv
4084,13300,ZINC000001653228,N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)O,alfa-for-sale.csv
4085,13301,ZINC000001653229,Cc1cccc(C[C@@H](N)C(=O)O)c1,alfa-for-sale.csv
4086,13303,ZINC000001653247,S=c1[nH]c2cc(Cl)ccc2s1,alfa-for-sale.csv
4087,13307,ZINC000001654079,NCCCOc1ccccc1,alfa-for-sale.csv
4088,13311,ZINC000001655483,CC(=O)c1ccccn1,alfa-for-sale.csv
4089,13312,ZINC000001655489,NC(=O)c1ncc(Cl)cc1Cl,alfa-for-sale.csv
4090,13316,ZINC000001656225,N[C@H](CCP(=O)(O)O)C(=O)O,alfa-for-sale.csv
4091,13319,ZINC000001656254,ClCCN1CCCC1,alfa-for-sale.csv
4092,13324,ZINC000001656320,CCCCOc1ccccn1,alfa-for-sale.csv
4093,13327,ZINC000001656366,c1ccc(CC2CCNCC2)cc1,alfa-for-sale.csv
4094,13328,ZINC000001656877,NCCCNCCCNCCCN,alfa-for-sale.csv
4095,13333,ZINC000001659810,O=S(=O)(O)CCN(CCO)CCO,alfa-for-sale.csv
4096,13334,ZINC000001659811,NC(=O)CNCCS(=O)(=O)O,alfa-for-sale.csv
4097,13337,ZINC000001661081,Cc1cnccn1,alfa-for-sale.csv
4098,13339,ZINC000001661184,CCNCC,alfa-for-sale.csv
4099,13347,ZINC000001661261,Cc1c(Cl)nc(Cl)nc1Cl,alfa-for-sale.csv
4100,13354,ZINC000001663875,O=C(O)CCc1ccncc1,alfa-for-sale.csv
4101,13355,ZINC000001663885,CCC(=O)c1ccncc1,alfa-for-sale.csv
4102,13359,ZINC000001663959,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,alfa-for-sale.csv
4103,13362,ZINC000001664333,N[C@H](CCCc1ccccc1)C(=O)O,alfa-for-sale.csv
4104,13369,ZINC000001664886,CC1CCC(N)CC1,alfa-for-sale.csv
4105,13377,ZINC000001665016,C=CCN(CC=C)CC=C,alfa-for-sale.csv
4106,13380,ZINC000001665102,CC[C@H](N)c1ccccc1,alfa-for-sale.csv
4107,13381,ZINC000001665103,C[C@@H](N)CCc1ccccc1,alfa-for-sale.csv
4108,13383,ZINC000001665341,O=c1cc(C(F)(F)F)nc(O)[nH]1,alfa-for-sale.csv
4109,13394,ZINC000001666388,CCN1C=C/C(=C\C=C\c2cc[n+](CC)c3ccccc23)c2ccccc21,alfa-for-sale.csv
4110,13398,ZINC000001666559,CCCCCCc1ccccn1,alfa-for-sale.csv
4111,13399,ZINC000001666580,C[S@](=O)CC[C@@H](N)C(=O)O,alfa-for-sale.csv
4112,13410,ZINC000001666746,CCCCNCCCC,alfa-for-sale.csv
4113,13412,ZINC000001666750,Cc1ccnc2ccccc12,alfa-for-sale.csv
4114,13415,ZINC000001666824,Clc1nc(Cl)nc(Cl)n1,alfa-for-sale.csv
